id_video_anonimizado,text,apresenta misoginia (0/1),apresenta toxicidade (0/1)
video_14220,QUANDO VOCÊ NAMORA APARECE MUITA MULHER #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,,
video_4926,Por que ela é empoderada demais pra servir o parceiro 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_6193,"PORSCHE É CARRO DE POBRE, SABE POR QUÊ? ",,
video_12232,Homem fale Menos #homem #homens #motivacao #homemmoderno  #homemdevalor ,,
video_9181,JORNALISTA CONTA COMO FELIPE NETO ALUGOU UM TRIPLEX NA CABEÇA DA GLOBO ,,
video_4555,"ISRAEL X IRÃ - PART. VICTOR FONTANA & MANSUR PEIXOTO DEBATE: RENATO TREZOITÃO vs GORGONOID!▶KOTAI PROJECThttps://www.instagram.com/kotai.project/?igsh=MWtoMTJkM2Z3MDMweg%3D%3D# ▶ DINOXXhttps://dinoxx.com.br/redcast/▶ EDUCAÇÃO REALhttps://app.educareal.com/g/educacao-real/about?utm_source=organic&utm_campaign=organic_traffic&utm_medium=organic&utm_content=%7C%7Cnemu_J1A0SUKGdV.▶ 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 https://institutooliver.com.br/ 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 https://go.hotmart.com/S28462720M 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 https://go.hotmart.com/Y11127534P 📞 34-993004408📶  ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: https://creators.insiderstore.com.br/Redcast▶ FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link:https://www.insiderstore.com.br/?utm_medium=a64a8e2e&utm_campaign=FavoritosInsider&cupom=REDCASTBF&utm_source=influmkt-bf▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: https://open.spotify.com/show/2qGNLUOtkA55qknCHicdoTYouTube Music: https://music.youtube.com/channel/UCeL1a4rpEA8UG9IQIewPccgAmazon Music: https://music.amazon.com.br/podcasts/5a492610-0c19-4087-9fde-a24f90421a10/redcastApple Podcasts: https://podcasts.apple.com/us/podcast/redcast/id1784860273",,
video_381,TEM MUITA MULHER VULGAR POR AI #relacionamento #namoro #casamentonapraia #casal #masculino #macho #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,,
video_6238,"PROFESSOR DE MUAY THAI, DIZ QUE TODO O ""RED PILL"" NÃO GOSTA DE MULHER! QUERO VER NA SALA DO FÓRUM! Rangel Farias, professor de Muay Thai disse em um podcast que todo o seguidor de ""red pill"" não gosta de mulher. Por que será que esses lutadores são tão gados? Eu gostaria de encontrar essa conexão. Quem ele pensa que é para falar sobre assuntos tão complexos que ele não faz a menor ideia? Opinião, achismo, valentia, ""pitpoodle""? O sistema feminista trucida tantos homens que quem não domina o assunto deveria ser proibido de falar. E esses tipos gostam de desafiar homens comuns. Queria ver se o Jon Jones dissesse que era ""red pill"" qual atitude ele tomaria. Daria um tapão no ouvido dele? Duvido!Quem sabe um dia, e esse dia talvez nunca chegue, ele conheça a sala do fórum. Aí, quem sabe, ele entenderá do que falamos.#relacionamento #casamento #muaythai",,
video_3350,RELACIONAMENTO NÃO É GUERRA! Quem vai ter coragem de dar o primeiro passo? 💔➡️❤️ 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,,
video_11077,"12 anos de casado e descobri q minha mulher me traiu cm cara da academia, vc perdoaria? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",,
video_4224,ONDE ESTÃO OS HOMENS HÉTEROS? 💪 Use o cupom (CONSELHO) na Growth: https://www.gsuplementos.com.br/⚜️Mude seus hábitos. Entre para o Alto Conselho: https://www.altoconselho.com LINKS ÚTEIS: 🇺🇸 Curso Inglês BEWAY: https://edzz.la/P3BAZ?a=60544958🧠 Terapia para homens: https://plaiterpontes.com/terapia-cupom-conselho📚 Livros que recomendo: https://amzn.to/3PNAUDX 🎥 Equipamentos que uso: https://amzn.to/3PGT36m REDES SOCIAIS:• Instagram: https://www.instagram.com/oricardothome/• Substack: https://projetoconselho.substack.com/• Twitter/X: https://x.com/projetoconselho ✂️Segundo canal: https://www.youtube.com/  ☕︎ Quer conversar comigo no X1? Agende uma consultoria: https://bit.ly/3QZ6Cjp CONTATO COMERCIAL📩 contatoprojetoconselho .com,,
video_2669,"Se você não tem tempo pra uma criança, não tenha filhos 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",,
video_16203,Instrutor Talarico homem você não acha? #homem #homens #motivacao #homemdevalor #homemmoderno ,,
video_10931,“A gente nunca viveu num mundo onde existem tantas mulheres que não trabalham viajando pelo mundo” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_5499,"STJ, PARTE DO SISTEMA, TOMA DECISÃO QUE FACILITA AINDA MAIS QUE OS RELACIONAMENTOS CHEGUEM AO FIM! Quando falei que haviam 3 fatores que contribuiriam para a derrocada dos reclacionamentos e por consequência, casamentos, filhos, constituição de família eu acertei. Primeiro: homens cada vez mais alertas e escaldados por mulheres tóxicas e por um sistema insano. Isso se deve muito ao nosso trabalho de despertamento. Segundo: as próprias mulheres ainda hipergâmicas ao extremo, senso de importância irreal e empoderadas graças às propagandas enganosas acabariam rejeitando a maioria dos homens; Terceiro: o próprio sistema feminista utópico não encontraria limites, chegando ao extremo total, arrepiando até os homens mais manginas e cavaleiros brancos.STJ acaba de facilitar um pouco mais as declarações de mulheres, que , por algum motivo, resolvem se arrepender de ir para a cama com um homem ou, pior, consentiram com o ato e depois falam que disseram não, visto que sua palavra tem peso de prova. Resta aos homens colocarem um ponto final. Caso ainda queiram relacionamentos casuais, se precavenham com dispositivos de gravação.Assim caminhamos para a destruição dos relacionamentos. Há quem duvide, só preciso do tempo  a meu favor.https://www.stj.jus.br/sites/portalp/Paginas/Comunicacao/Noticias/2024/15082024-Falta-de-reacao-energica-da-vitima-e-consentimento-inicial-nao-afastam-crime-de-estupro--define-Sexta-Turma.aspx#casamento #relacionamento",,
video_17330,MULHER DIZ QUE NAMORARIA UM HOMEM QUE GANHA SALÁRIO MÍNIMO! CONFIA MIQUEINHA #memes #humor #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE NAMORARIA UM HOMEM QUE GANHA SALÁRIO MÍNIMO! CONFIA MIQUEINHA,,
video_15341,"AS MULHERES NÃO ACEITAM O HOMEM QUERER AS NOVINHAS! #memes  #relaciomento #humor #comedia Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;AS MULHERES NÃO ACEITAM O HOMEM QUERER AS NOVINHAS!",,
video_13944,DEIXE A SUA OPINIÃO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,,
video_13479,MULHER MANDA RECADO PARA MULHERES MAL FALADAS E OFERECIDAS! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER MANDA RECADO PARA MULHERES MAL FALADAS E OFERECIDAS!,,
video_10740,Pega essa... ,,
video_1256,"Gracyanne aparece IRRECONHECÍVEL em podcast Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/joinHoje no hackeando a matrix tem Gracyanne Barbosa em um podcast admitindo que traiu seu então marido belo, mas apesar disso ela afirmou que ela ainda o ama mesmo ela se relacionando com outro homem.    #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Gracyanne diz que TRAIU Belo mais continua amandohttps://youtu.be/Y-G4E2oFFMw",,
video_13014,Coisas que a gente fazia antes de namorar 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_1132,"Personal da namorada do Endrick #shorts Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",,
video_13481,VEJA A RESPOSTA QUE SEU JOÃO DEU! #memes #humor #amelhorredpillvemdelas #comedia #piadascurtas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.VEJA A RESPOSTA QUE SEU JOÃO DEU! #memes #humor #amelhorredpillvemdelas #comedia #piadascurtas,,
video_12286,"O SEGREDO do Homem Coroa: Como os Cabelos Brancos Se Tornaram o NOVO SEXY ✨ ""A era dos homens prateados - Neste vídeo celebramos o poder do charme maduro que está conquistando o mercado amoroso:✔️ Por que mulheres inteligentes preferem experiência a músculos✔️ Como os fios brancos contam histórias de sabedoria sem dizer uma palavra✔️ O fenômeno ""Silver Fox"" que domina as redes sociais💬 Você é team cabelos brancos? Comente: ""Homem maduro é..."" 👇🔔 Ative as notificações para mais conteúdos sobre estilo maduro e elegância masculina!#HomemCoroa #SilverFox #CharmeMaduro #EstiloMaturidade #Shorts",,
video_1983,"O MAIOR QI DO BRASIL CHEGOU NO REDCAST: HINDEMBURG MELÃO JR. ▶ Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: https://www.insiderstore.com.br/RedCast▶ TREINAMENTO BITCOIN BLACKPILLhttps://go.hotmart.com/E91436514A?dp=1▶ FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",,
video_6076,"MULHER NÃO DA MORAL PARA HOMEM BONZINHO #relacionamento #seducao #homemdealtovalor 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Link: https://bit.ly/47tJ0bQ Instagram:   Tik Tok:   #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",,
video_2533,“A nossa sociedade está se transformando em um ambiente inóspito para relacionamento” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no grupo privado 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 - https://hotm.art/ComboManual,,
video_10725,Você conhece esse tipo de pessoa? | Thiago Schutz #shorts #podcast #relacionamento #thiagoschutz ,,
video_4048,Se liga aí CASADOS 👈🏽 ,,
video_14831,"HOMEM É PRESO POR PENSÃO SENDO QUE ELE NÃO TEM FILHO! VEJA COISAS QUE SÓ ACONTECE AQUI! seja bem vindo a mais um vídeo do canal, hoje vamos ver! HOMEM É PRESO POR PENSÃO SENDO QUE ELE NÃO TEM FILHO! VEJA COISAS QUE SÓ ACONTECE AQUI!Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começaR",,
video_9490,“As vantagens de ter um relacionamento aberto” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_5769,Reciprocidade! | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil  ,,
video_13214,"A saída racional para homens modernos #redpill #masculinidade  #homemalpha #mentalidademasculina 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado.📚 CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)✅ Curso 5 – Desenvolvimento Pessoal: Estratégias estoicas para o autoconhecimento, autodisciplina, e crescimento contínuo.👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://kiwify.app/0EvX8x9?afid=P0F8Xb4x👉 Curso 3 – https://go.hotmart.com/U99196870E👉 Curso 4 – https://go.hotmart.com/G93071926D 👉 Curso 5 – https://go.hotmart.com/W99574537Q 🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.",,
video_562,O Herói está de volta 🫡 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,,
video_15762,"Erros de linguagem corporal que as mulheres cometem e que afastam os homens GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/Erros de linguagem corporal que as mulheres cometem e que afastam os homens🚨 **Por que os homens se afastam de repente?** Descubra os erros de linguagem corporal que podem estar sabotando suas conexões amorosas! 😱 Neste vídeo, revelamos os sinais sutis que afastam homens emocionalmente maduros e o erro mais grave que destrói a atração. Aprenda como sua postura, gestos e expressões podem transformar sua energia feminina em algo magnético! 💃 Inscreva-se no canal Red Pill Feminina, curta e compartilhe com uma amiga que precisa disso! Deixe seu comentário: você já sentiu ele se afastar sem explicação? 🗣️🔥 **O que você vai aprender:**- Os 4 erros comuns de linguagem corporal que afastam homens- Como a energia feminina autêntica atrai homens de alto valor- O erro devastador que muitas mulheres confundem com charme- Dicas práticas para alinhar seu corpo com sua essência🌟 **Torne-se uma mulher magnética!** Assista até o final para descobrir como reaprender a se comunicar com seu corpo e mudar seu destino amoroso. Clique nos vídeos recomendados para aprender os 7 comportamentos que tornam uma mulher inesquecível!#linguagemcorporal #relacionamentos #energiainterior #redpillfeminina #atração### PARTE 02: Referências, obras e nomes de autores citados no roteiroAs referências, obras e nomes de autores mencionados no documento são:1. **Dr. David Givens**   - Obra: *Love Signals*   - Contexto: Especialista em linguagem corporal, explica como homens captam microexpressões e posturas com sensibilidade instintiva.2. **Robert Greene**   - Obra: *A Arte da Sedução* (capítulo 10, páginas 135 a 140)   - Contexto: Discute a importância de abertura, receptividade e mistério na sedução, destacando como posturas rígidas podem transmitir bloqueio.3. **Joe Navarro**   - Obra: *What Every BODY is Saying* (capítulo 5, página 89)   - Contexto: Descreve o poder do contato visual na transmissão de confiança, abertura ou, ao contrário, rejeição e desconexão.4. **Allan e Barbara Pease**   - Obra: *Desvendando os Segredos da Linguagem Corporal* (capítulo 7, páginas 123 a 127)   - Contexto: Explicam como a mente humana detecta incongruências entre fala e corpo, gerando desconfiança em interações românticas.5. **Rollo Tomassi**   - Obra: *The Rational Male* (capítulo 12, página 207; capítulo 15, páginas 251 a 256)   - Contexto: Aborda a escassez da energia feminina autêntica na sociedade atual e como a mulher moderna, condicionada a competir, perde a leveza que atrai.6. **Vanessa Van Edwards**   - Obra: *Códigos da Comunicação* (capítulo 4, página 76)   - Contexto: Destaca como pequenas vulnerabilidades corporais, como inclinar a cabeça ou relaxar os ombros, criam confiança instantânea.7. **Richard Cooper**   - Obra: *Unplugged Alpha* (capítulo 6, páginas 97 a 100)   - Contexto: Explica que homens de alto valor buscam inspiração e acolhimento, rejeitando posturas de julgamento ou superioridade.---### PARTE 03: Melhores palavras-chave separadas por vírgulas (500 caracteres)linguagem corporal, erros de linguagem corporal, por que homens se afastam, energia feminina, atração masculina, psicologia masculina, Red Pill Feminina, como atrair homens, conexão emocional, linguagem corporal feminina, sedução, postura corporal, contato visual, erros de relacionamento, energia magnética, autoconfiança feminina, vulnerabilidade emocional, gestos que afastam homens, comunicação não verbal, mulheres de alto valor, autenticidade feminina, dicas de relacionamentos, charme feminino, confiança no amor",,
