text,toxicidade_amanda,cat_toxico_amanda,misoginia_amanda,cat_misoginia_amanda,toxicidade_livia,cat_toxico_livia,misoginia_livia,cat_misoginia_livia,toxicidade_sophia,cat_toxico_sophia,misoginia_sophia,cat_misoginia_sophia
"Mesmo não sendo pobre, é bom observar que nem assim o homem deve pagar tudo também. A mulher também deve participar, nem que seja algo mais modesto se ela for mais simples, pois quando só um lado investe, o outro não dá valor.",0.0,0,0.0,0.0,0.0,0,1.0,3.4,0.0,0,0.0,0.0
"Cara, de verdade. Adoro a bianquinha, mas o TANTO que ela defendeu casas de apostas aqui chegou a me despertar raiva, o Arthur deixou claro por ""A"" mais ""B"" que, isso está gerando um enorme problema para o brasileiro, e via de regra o Brasil médio, é POBRE. A linha argumentação dela toda foi com base em duas coisas:1° Liberdade.  Arthur conseguiu aprofundar o tópico  suficientemente para  entender o quanto a famigerada ""liberdade irrestrita"", não existe em sociedade, uma vez que se ela (bianquinha), percebe a complexidade da subjetivação do que é a liberdade em sociedade, ela parte para a segunda linha de defesa;2°Impossibilidade. Basicamente quando a própria só se baseou no seguinte "" A, mas tentaram tirar a Blake 40 vezes e não conseguiram, a Internet é complicada Arthur"", quanto a esse argumento nem preciso dizer muito, se o Brasil hoje é um dos maiores em homicídios e começa a criar medidas públicas para resolver esse problema social, mesmo que chegue quase a zero, sempre haverá algum homicídio, então, pela mesma lógica, se não há como impedir um problema em absoluto, para que tentar né. Resumindo, realmente me revolta divulgadores defendendo essas merdas que para o BRASILEIRO, é absolutamente danoso.Obs: Nem mencionei o momento em que ela tentou defender casa de aposta com o raciocínio de que álcool também é danoso e é legalizado, o próprio Arthur disse ""Dois erros não fazem um acerto""PS: te adoro bianquinha.",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
Tempo: 🍆🍆🍆oh baby yeeeaahh oohh fãqui meee,1.0,1.5,0.0,0.0,0.0,0,0.0,0.0,1.0,1.5,0.0,0.0
Exatamente isso . Homem que assume filho de outro homem é um verdadeiro trouxa .,1.0,1.4,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.4,0.0,0.0
Quem fala essas coisas vai te dizer que casa não é dinheiro e comida tbm não,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"@  sim, sempre houve as exceções, inclusive algumas mulheres admiráveis fizeram historia com isso no passado, Marrie Currie por exemplo, entre outras q tiveram destaque no meio academico com pesquisas, não to questionando a capacidade das mulheres mas sim que: se levarmos o modelo conservador a risca temos vantagens e desvantagenspara criação de filhos o modelo de o casal trabalhar fora sempre causou mais restriçção na tarefa de criar filhos e isso a longo prazo causa reduçção populacional, escassez de mao de obra, entre outras coisas, mas desfavorece a procriação o modelo moderno, acredito q é esse ponto que ""preocupa"" os conservadores, pra mim tanto faz kkkkk, ja abracei a modernidade.",0.0,0,0.0,0.0,0.0,0,1.0,3.3,1.0,1.3,1.0,4.2
Mas aí sua irmã é uma vacilona,1.0,1.4,0.0,0.0,1.0,1.4,1.0,3.1,1.0,1.4,0.0,0.0
As mulheres de verdade se casam com homens que não andam com esse tipo de pessoa,0.0,0,1.0,3.2,0.0,0,1.0,3.3,1.0,1.3,1.0,4.2
"  também consomem conheci mãe solteira que consome a anos, tem até you tube de mulheres viciadas a 15 anos ajudando viciados que  mundo você vive não existe genero santo ☄☄☄👎👎👎🤔🤔🤔☠☠☠",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"  ele precisa fazer continuamente uma terapia intensiva, e ele precisa usar a racionalidade. Se ele continuar desse jeito vão se aproveitar dele, já sabem o ponto fraco dele e manipulam isso.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Sim. Tem muitos brinquedos, de preferência, pedagógicos.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Nenhum nem outro.Neymar n agrega em nada.E ela a mesma coisa.🤷🏻‍♂️,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"A mulher casou com um marombadão , achando que ia meter todo dia..😂😂",1.0,1.4,1.0,2.1,0.0,0,1.0,3.1,1.0,1.5,1.0,2.3
Respondeu perfeitamente esse homem é um louco sete filhos cada um com um pai diferente meu irmão corre como o diabo foge de YAUH e YAUSHA MASHIACH,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Ah poderia ter jogado o copo intero ...so o líquido nao valeu .,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Tive uma patroa em Portugal que falava que quando começaram a falar de marido e emptegada ela saia de perto para não ter que dizer nada ja que eu era otima baba e o marido dela era ótimo. Fui muito feliz la.,0.0,0,0.0,0.0,0.0,0,1.0,3.3,0.0,0,0.0,0.0
"Esse poder qualquer pessoa tem. Geralmente, as mulheres usam mais.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"E igual a história fitcia , do grande bandido Clebinho. A mulher chegou no Clebinho é falou me dar o que você quer ele Deu rola nela, aí ela vou me dar o que quero ele deu cartão de crédito, aí ela falou me dá o que mereço ele deu um tiro",1.0,1.6,1.0,4.1,1.0,1.6,1.0,4.1,1.0,1.5,1.0,4.2
"Vamos hypar os vídeos do padrinho pessoal. Quanto maior a pontuação, mais chance do vídeo estar entre os mais relevantes, assim vai atrair mais homens para o canal.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
@  certeza vc não é muito produtivo no trabalho e trabalha em sub emprego. Quem precisa de mais intelecto e dedicação pro trabalho de fato não tem muito tempo sobrando pra ficar saindo com uma e com outra. A verdade é essa.,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Isso q é exemplo de educação!🎉 parabéns! Sera 1 adulta responsavel, por isso o dizer ""quem ama, educa""🎉",0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Tua maquiagem é perfeita. Teus Lábios são lindos teus dentinhos maravilhosos d perfeitos. Sou teu fã 👄,0.0,0,1.0,3.3,0.0,0,1.0,3.3,0.0,0,0.0,0.0
" O exemplo é correto, se vc quiser seguir o contrário fique a vontade, mais lembre se um dia a conta chega.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"""Ai miqueinha, tu pegou a ficha 1058, que azar, mas se tu quiser eu te deixo ceder teus ouvidos para eu te contar das 1057 salsichas que peguei""",1.0,1.5,1.0,2.3,1.0,1.5,1.0,2.3,1.0,1.4,0.0,0.0
Bebês reborn foi uma isca de mostrar oque nós não sabíamos de problemas q já existia ...problemas ocultos que veio a tona ... Ela mesmo disse ... NOS SOMOS FELIZES ASSIM !!!...  assim como ? Enfim ....,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Traíra não é vencedor é um bobalhão derrotado.,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Amigo os poucos homens que temos procura mulher pelo o corpo e pela a Aparência, e mulher que se acha não vai cuidar da casa vai viver em rede social se mostrando, uma dica pra homem que quer uma esposa parceira pesquise a vida dela se ela tiver um monte de Amigas rede sócias fuma bebe gosta de farras e de barzinho Amigo vai viver sozinho.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"Nem precisaria do dinheiro 💰 o livramento por si só, não tem dinheiro que pague, seus 3 anos perdido com a pessoa insignificante, mas pela resposta no final você merece muito mais que R$ 10.000,00 luz na caminhada meu irmão 🚀🌍🦅🙏🏾📖🛡️",0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
"   concordo com vc, o problema é que muitas mulheres querem impor esse gasto na conta dos homens e isso eu não acho justo, como muitos não acham.",0.0,0,0.0,0.0,0.0,0,1.0,3.1,0.0,0,0.0,0.0
"Isso a época era de praxe.Sempre ouvimos el  falarem, que o marido era feio, era isso aquilo, que não o amava etc... que estava com ele por causa do dinheiro.El  sempre foram utilitáristas e explodoras maquiavélicas, por natureza.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.2,1.0,1.3,1.0,2.1
"Quem diria: super heróis na telinha revelam-se VILÕES na vida real, kkk.Mas nada impressiona, senhores...Temos por aqui um juiz que, na verdade, é o Lex Luthor da vida real também!",0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,1.4,0.0,0.0
E você vá se vestir igual uma mulher de Respeito.,1.0,1.4,1.0,3.4,1.0,1.4,1.0,3.4,1.0,1.3,1.0,2.1
"Antigamente era assim e as pessoas desse tempo tem educação excelente sabem como entrar e sair de um ambiente e não tinha essa de não pode chamar a atenção dos filhos,o que estraga a educação dos jovens de hoje além da liberdade extrema, é essa lei absurda que você não pôde nem dar um tapa se o filho te ofender ou desobedecer.Mas se eles aprontarem o culpado é você e quem vai sofrer São os  pais e filhos,a lei não ajuda a educar só prejudica infelizmente...😢😢😢😢",1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0
"@ -cq8hc  Ele é quem decide. Ele é forte, mas pode precisar de uma  palavra para acalmar sua alma. O Alexandre foi muito esmagado no mais profundo do seu ser. Mais forte que qquer linha, é Deus criador. O Deus da Bíblia. O mesmo que criou o Alexandre. Ele sim conhece o coração  do Alexandre. Falei pq sei o quanto a palavra é poderosa para confortar nossa alma, colocar alívio em nosso ser. O Alexandre precisa de alívio para continuar. Continuar sendo forte até terminar essa batalha. Isso que ele está passando não é para qualquer um. Deus é com vc Alexandre.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Tem sim,so avisem a ela que o nome disso ainda é prostituição.",0.0,0,1.0,3.4,0.0,0,1.0,3.4,0.0,0,0.0,0.0
"Se ela quer filho, ainda dá tempo.Ontem assisti um vídeo contando a história da MARAVILHOSA ‘Mônica Bellucci’ e ela teve a 2a filha aos 47-48 anos de idade e amamentava a filha no trailer no set de filmagens.",0.0,0,0.0,0.0,0.0,0,1.0,3.3,0.0,0,0.0,0.0
Em nome de Jesus ..o caminho dele será desviado dessa Capeta ..,1.0,1.4,0.0,0.0,1.0,1.4,1.0,2.3,1.0,1.4,0.0,0.0
Ela abandonou para não sofrer lesão grave.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Vai lá reclama tem uma multidão de homens querendo uma mulher assim,0.0,0,0.0,0.0,0.0,0,1.0,3.3,0.0,0,0.0,0.0
"E agora só falta falarem que esse “gás” (ar que respiramos) que o domo segura, vem exclusivamente das plantas. As mesmas coisas que falavam na nossa escola, vamos proteger a Amazônia (não que não deva ser protegida, é claro que sim).",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Mulher sempre vai na onda das outras e no final disso ela se ferra,1.0,1.3,1.0,2.1,1.0,1.3,1.0,3.2,1.0,1.3,1.0,2.1
@  rapaz... Vc falou nada com nada... Tô começando a pensar que vc é do tipo que não gosta de fazer nada e quer tudo na mão... Vc gosta de fazer as pessoas à sua volta de trouxa,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"@  ué, mas esse sotaque não é exclusivo de Curitiba. Praticamente todo o planalto da região sul fala assim",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"aí depois ela vai dizer que o cara assediou ela, tipo assim uma armadilha entendeu",0.0,0,0.0,0.0,1.0,1.4,1.0,4.1,1.0,1.3,1.0,2.1
Penso que uma mulher falar da outra que é rodada é uma discriminação. Esta mulher que está falando não é uma santa. Ela não conhece a vida de una grande parte das mulheres. Alguns homens são obrigadas a fazer isto muitas vezes pra dar comida pra um filho. Não julgueis para que não sejais julgados.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Elas são mto engraçadas. Pq ela disse, os red pill fala pra fazer piada de tudo, elas fazem e eles não gostam principalmente com a zoeira pra eles",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"*Salve Padrinho, salve confrades.**Negar isso seria como negar que o céu é azul. Contra fatos não há argumentos.*",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Parabéns!! Essa é uma mãe de verdade!! Deus a abençoe!!,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"  sei o que o Copini diria a você, mas como cristão católico, o conselho que eu te dou é que o primeiro passo que você tem que dar é sair do seminário, pelo seu comentário está nítido que sua vocação não é o sacerdócio.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Nossa com tantas mulheres querendo casar assim e essa sendo tão vulgar, ainda bem que fugiu! Livramento para esse Homem!",1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1
Nojenta essa mulher perdeu totalmente o carater como uma pessoa tem coraven de faser um video falando uma merda dessa deus e mais,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Quanto à ex não tô aqui p julgar ou condenar ninguém, pois sei q muitas depois de casadas ficaram sossegadas e responsáveis! Mas toma cuidado msm, esse negócio de muita festa, balada e barzinho, essa inquietação toda é ridícula...👍😙Paz 💚",0.0,0,0.0,0.0,0.0,0,1.0,3.4,1.0,1.3,1.0,4.2
"Não sei de nada, mas prometo pensar sobre isso. 😅",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"  um desenho que é continuação de Enrolados (Enrolados outra vez), e nele, é mostrado que o José Bezerra era tbm um príncipe perdido.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Já conheci uma GP que ainda morava com a mãe e irmãos. Mesmo esquema - Grana dela era dela.,0.0,0,0.0,0.0,0.0,0,1.0,3.1,0.0,0,0.0,0.0
"Antigamente quando os caras namoravam a mulher mesmo já contava quantos ela foi pra cama e o nome, sem você perguntar. Elas colocavam isso como uma qualidade.",0.0,0,1.0,2.1,1.0,1.3,1.0,2.1,1.0,3.2,1.0,3.2
"As mulheres do passado trabalhavam? Elas nem recebiam herança dos pais, a única esperança é encontrar um bom marido.",0.0,0,1.0,2.1,0.0,0,1.0,2.1,0.0,0,0.0,0.0
"Exatamente mano, tô saindo com os camaradas todos os dias, homem está chegando sim, principalmente a caras mais novos",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Uma lógica totalmente incoerente. A meu ver, o certo seria ela não usar, exatamente por ver que os homens olham, então é vulgar/chama a atenção. Ela, sendo casada e, teoricamente, uma mulher de respeito, deveria fazer o oposto. Ficou claro que aproveitou para se expor, ceder à vontade ""secreta"" e, de lambuja, colocar a culpa no marido.",1.0,1.4,1.0,2.1,1.0,1.4,1.0,4.1,1.0,1.3,1.0,4.1
"Não adianta,  os caras não aprendem. E o pior que a síndrome de super herói está em alta. Elas estão fazendo a cabeça dos bonobos geral. Ninguém,  ninguém liga pra você,  entendam isso!!!",1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.4,1.0,4.2
Ele não  chorou e sinal que  nunca mais  volta pra ela,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Mulher so da encima do homem quando a conta dele é bem recheada ou seja rico🤦😂😂😂😂😂😂👍,1.0,1.3,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"Desde que o mundo é mundo. Se não fosse assim. As brasileiras não o fariam. Roupas lindas, coladas, mulheres sensuais, cheirosas, plásticas e ponto. Como é vista as mulheres parisienses, fedidas, não tomam banho. Sempre foi isso. Anita a pouco tempo. Homens que aqui postaram. Falam mal aqui no poste. Mãos na rua fica admirando. Qual o mi mi mi de vcs...",1.0,1.4,1.0,2.3,1.0,1.4,1.0,2.1,1.0,3.2,0.0,0.0
Atrás da caçamba tudo pode acontecer...😅,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Igualzinho o celular do meu marido e só tenho motivo pra fica feliz.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Hj em dia as pessoas se casam já prevendo uma futura separação dai o homem vive com medo de adquirir  a casa própria e a mulher torcendo para ele adquirir logo essa casa e da o golpe, que triste realidade.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"Senhores, em 2022 separei e perdi absolutamente quase nada que eu tinha.Uma micro empresa, filho menor, só me sobrou 6 mil na conta. Paguei aluguel e caução, me sobrou pouco mais de R$ 1.100,00.Aluguei um carro pois o ""nosso"" tornou-se só dela.Fui rodar na Uber em depressão, passei 6 meses naquele aplicativo ruim.No sétimo mês após ler Alita, virei a chave, entendi que o culpado 90% Fui eu.Abri uma micro empresa, depois de 120 dias a segunda micro empresa, poucos meses a terceira empresa e em 2024 eu já tinha 2 btcs e 7 empresas com faturamento alto.Resumo: Pense muito bem em ter um relacionamento, foque em você, não tem nada de errado no Brasil, você também vai virar a chave.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"  os dois, e se fosse pra ser só um, provavelmente seria o homem, já que estatisticamente mais de 90% dos crimes violentos mundiais são cometidos por homens",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Mas ele realmente te superou garota, você que ainda não conseguiu esquecê-lo.",0.0,0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,0,0.0,0.0
"só precisamos de Deus,  buceta é distração, retrocesso espiritual e financeiro",0.0,0,1.0,2.3,0.0,0,1.0,3.1,1.0,1.3,1.0,2.3
O cara agora tem que expor a vida dele pros outros e ter validação? Sério mesmo? Tá de sacanagem,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
O cara lençol um  gem jutsu na mulher atra vês dos olhos,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"*Segundo o Hindiano (Duarte, a vida é um Xadrez), ele fez varias críticas (sensatas) justíssimas a Filosofia Red Pill 💊!!!*Mas a culpa da existência de um cara como o Alessandro Loiola, é dos paspalhos do Jr Master e do Miguel, que são incapazes de refutar este tipo de pessoas!!!Difícil não é! Eu consigo!!",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
Agora pensem na altura da régua da digníssima..... Estratosférica.....,0.0,0,0.0,0.0,0.0,0,1.0,3.1,0.0,0,0.0,0.0
"Dessa turma de 100 adolescentes, 50 vão cair , 30 vão mudar de fase , passar em concurso público, fazer uma faculdade  e ter uma casinha e um carrinho 10 vai ganhar bem $$, 5 serão destaques, 3 vão ser ricos, e 2 serão galáticos, estratosféricos, talvez serão até bilionários! essa é a escola da vida!",0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.2,0.0,0.0
"Mano kkkkkkkkkkkk, como ela veio parar aqui, isso claramente é um personagem que ela faz, os vídeos dela são muito bons",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
.-dk9xq kkk veio com os 2 pés nas porta de cara kkk vai assustar os bluepill,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Mano, é mulher e não cunhãs. Segundo, esses hobbies não estão meio ultrapassados não? Tipo, eu curto HQs também e tals mas Supernatural? Aquela série é muito podre.",0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.3,0.0,0.0
Que horror! 😱😱😱 Essa moça não teve mãe ou pai?,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4,0.0,0.0
"@ -gz6yi Se é possível para você, que é homem, é também para uma mulher, aliás pelo tamanho do Brasil e sua quantidade de mulheres, impossível é seguir esse seu ceticismo.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Amorim, tem a senha sou fã, pra caralho",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Pode acontecer isso ai sim, com muitas mais possibilidades se o convidado não fazer tudo o que ela quer ou não fazer feliz a dama porque o tamanho não é G -GG .",0.0,0,0.0,0.0,0.0,0,1.0,3.3,0.0,0,0.0,0.0
Que nojo..quanto mais eu vejo ais nojo eu pego ..depois vem pra rua chamar de assediador ou de homem pobre...não tem homem empresário pra todas,1.0,1.3,1.0,2.1,1.0,1.4,1.0,2.2,1.0,1.3,1.0,2.2
E tipo aquilo escolha seu difícil,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
@  é difícil encontrar kkkkkkkkkkkk,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"@  oxe, antes o miorim que era o brabo...saiu com a orelha quente...qm é o proximo...o henrido perde debate pra social democrata desenvolvimentista kkkkkk",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Eu só ia pega pelo pescoço e levanta ele 2 metros já fiz isso com o meu nunca mais desrespeitou ninguém.. eduquem seus filhos sem exita para que o mundo não o eduquem de uma forma lamentavel,1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0
❤  eu  não  tenho. Um grande  amor 💘  mais  tenho  uma grande  paixão  ....gue é. Você...❤...beijo  no cangoti.....,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Veremos o que cada um vai receber de Deus diante do seu trono. Pois as pessoas acham que derrubar quem Deus levanta fica desse jeito aqui só. A zombaria tem um preço e muito grande.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Fazia tempo que não comentava aqui, mas esse vídeo foi muito bom, como a muito tempo não via aqui!",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Ei, copini, to aqui! Não tô consigo acessar a página do close friends, ta indisponível, já fechou a quantidade de vagas?",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
